,발생년,발생년월일시,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,가해자법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
1598,2020,2020-07-25 02,야,토,1,0,0,0,0,전남,순천시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,1002595.5,1661223.5,127.5284246,34.9458508
1599,2020,2020-07-25 07,주,토,1,0,0,0,0,전남,여수시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,화물차,보행자,1018415.0,1641386.0,127.7012352,34.76680009
1600,2020,2020-07-25 09,주,토,1,0,0,0,0,광주,북구,차대차,기타,기타,안전거리 미확보,단일로,기타단일로,승용차,이륜차,942526.0,1688071.0,126.8687295,35.18630202
1601,2020,2020-07-25 10,주,토,1,0,0,0,0,충남,당진시,차대차,기타,기타,교차로 통행방법 위반,교차로,교차로내,이륜차,승용차,934143.0,1867650.0,126.7617241,36.80473026
1602,2020,2020-07-25 21,야,토,1,1,1,0,0,대구,중구,차대사람,차도통행중,차도통행중,신호위반,단일로,기타단일로,이륜차,보행자,1098555.0,1763040.0,128.5915437,35.85895826
1603,2020,2020-07-25 22,야,토,1,0,0,0,0,경북,구미시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,1075282.0,1793027.0,128.3366628,36.13135596
1604,2020,2020-07-26 00,야,일,1,0,0,0,0,전북,부안군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,908434.0,1738315.0,126.4886754,35.63674287
1605,2020,2020-07-26 04,야,일,1,0,0,0,0,충남,보령시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,이륜차,없음,919530.0,1815658.0,126.603359,36.33494626
1606,2020,2020-07-26 09,주,일,1,0,0,0,0,경기,평택시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,이륜차,949498.0,1887140.0,126.9325502,36.98136
1607,2020,2020-07-26 16,주,일,1,1,1,0,0,전남,광양시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,이륜차,1009957.0,1660937.0,127.6090405,34.94322167
1608,2020,2020-07-26 20,야,일,1,1,1,0,0,전북,김제시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,944974.6,1759940.2,126.8907471,35.83442429
1609,2020,2020-07-26 23,야,일,1,9,6,2,1,경기,여주시,차대차,측면충돌,측면충돌,과속,단일로,지하차도(도로)내,승용차,승용차,1004664.0,1915697.0,127.5525844,37.2401247
1610,2020,2020-07-27 07,주,월,1,0,0,0,0,경북,칠곡군,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,1081239.0,1777420.0,128.4012541,35.99018233
1611,2020,2020-07-27 17,주,월,1,0,0,0,0,충남,홍성군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,928880.0,1834487.0,126.7058057,36.50541538
1612,2020,2020-07-27 17,주,월,1,0,0,0,0,대전,유성구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,982493.0,1818151.0,127.304861,36.36062591
1613,2020,2020-07-27 20,야,월,3,1,1,0,0,전북,익산시,차량단독,기타,기타,과속,단일로,기타단일로,승용차,없음,964317.0,1783483.0,127.1038465,36.04757671
1614,2020,2020-07-28 09,주,화,1,0,0,0,0,충남,부여군,차대차,측면충돌,측면충돌,신호위반,교차로,교차로부근,승용차,승용차,943771.0,1809734.0,126.873875,36.28326297
1615,2020,2020-07-28 11,주,화,1,0,0,0,0,경남,함안군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1083421.0,1696826.0,128.4171218,35.26341607
1616,2020,2020-07-28 13,주,화,1,0,0,0,0,인천,미추홀구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,이륜차,927815.0,1940217.0,126.6837964,37.45833837
1617,2020,2020-07-28 17,주,화,1,0,0,0,0,경북,구미시,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1076133.0,1805241.0,128.3473048,36.24139478
1618,2020,2020-07-28 20,야,화,1,0,0,0,0,전북,군산시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,지하차도(도로)내,승용차,보행자,938376.7,1772142.1,126.8167537,35.94403762
1619,2020,2020-07-28 21,야,화,1,0,0,0,0,서울,마포구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,이륜차,승용차,948067.9,1951931.8,126.9119572,37.56528563
1620,2020,2020-07-29 05,야,수,1,0,0,0,0,강원,강릉시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1121267.0,1973675.0,128.8766086,37.75469013
1621,2020,2020-07-29 09,주,수,1,0,0,0,0,부산,강서구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1134166.0,1691370.0,128.9739835,35.20872152
1622,2020,2020-07-29 09,주,수,1,0,0,0,0,세종,세종시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,970555.0,1853856.0,127.1704353,36.68221535
1623,2020,2020-07-29 11,주,수,1,11,1,10,0,서울,서초구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,958202.6,1942426.7,127.0272523,37.4801289
1624,2020,2020-07-29 12,주,수,1,0,0,0,0,경남,합천군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,이륜차,1068820.0,1726160.0,128.2590886,35.52900333
1625,2020,2020-07-29 15,주,수,1,3,2,1,0,강원,강릉시,차대차,기타,기타,중앙선 침범,교차로,교차로부근,승용차,승용차,1122618.9,1972153.8,128.8916943,37.74080294
1626,2020,2020-07-30 00,야,목,1,0,0,0,0,전남,영암군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,929719.0,1644718.0,126.7317343,34.79458882
1627,2020,2020-07-30 02,야,목,1,0,0,0,0,강원,철원군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,984837.4,2019626.6,127.3268837,38.17676231
1628,2020,2020-07-30 04,야,목,1,0,0,0,0,경기,안산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,942360.0,1922908.0,126.8495962,37.3033492
1629,2020,2020-07-30 07,주,목,1,0,0,0,0,경기,안성시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,고가도로위,승용차,없음,981014.0,1891470.0,127.2865566,37.02155667
1630,2020,2020-07-30 09,주,목,1,0,0,0,0,대구,동구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1105940.0,1771132.0,128.6743982,35.93113035
1631,2020,2020-07-30 12,주,목,1,0,0,0,0,경북,경산시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1117684.0,1774199.0,128.8050121,35.95743129
1632,2020,2020-07-30 20,야,목,1,2,0,2,0,전북,전주시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,기타,967567.0,1759578.0,127.1409037,35.83216645
1633,2020,2020-07-30 20,야,목,1,0,0,0,0,전남,목포시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,승용차,보행자,900589.0,1647250.0,126.4130479,34.81499133
1634,2020,2020-07-31 05,야,금,1,0,0,0,0,경기,시흥시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,928436.0,1926845.0,126.6921123,37.33786586
1635,2020,2020-07-31 12,주,금,1,2,1,1,0,전북,남원시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,이륜차,승용차,995704.8,1718974.6,127.4526599,35.46659425
1636,2020,2020-07-31 18,야,금,1,0,0,0,0,경남,김해시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승합차,자전거,1111497.0,1701778.0,128.7264045,35.30532516
1637,2020,2020-07-31 22,야,금,1,0,0,0,0,제주,서귀포시,차대사람,횡단중,횡단중,신호위반,교차로,교차로내,승합차,보행자,913227.3,1475347.1,126.5683244,33.26598877
1638,2020,2020-08-01 07,주,토,1,0,0,0,0,대구,동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,건설기계,보행자,1101607.0,1764479.0,128.6255237,35.87161816
1639,2020,2020-08-01 09,주,토,1,0,0,0,0,전남,곡성군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,농기계,982176.0,1698836.0,127.3039905,35.28485738
1640,2020,2020-08-01 11,주,토,1,2,2,0,0,전남,광양시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,1008393.0,1663041.0,127.5919342,34.96220865
1641,2020,2020-08-01 13,주,토,1,0,0,0,0,전남,여수시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,1006326.0,1644067.0,127.5691495,34.79112339
1642,2020,2020-08-01 16,주,토,1,5,0,5,0,전북,군산시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,승합차,승합차,928378.9,1777738.0,126.705407,35.99380322
1643,2020,2020-08-01 17,주,토,1,0,0,0,0,경북,경주시,차대사람,횡단중,횡단중,중앙선 침범,단일로,기타단일로,승용차,보행자,1156201.0,1779234.0,129.2329698,35.99740271
1644,2020,2020-08-01 17,주,토,1,0,0,0,0,경기,고양시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승합차,자전거,947654.0,1969630.0,126.9060017,37.72477537
1645,2020,2020-08-01 20,야,토,1,0,0,0,0,경기,김포시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,924486.0,1963760.0,126.6437335,37.67025517
1646,2020,2020-08-01 20,야,토,1,0,0,0,0,전남,목포시,차대차,기타,기타,신호위반,교차로,교차로횡단보도내,자전거,승용차,896558.0,1646247.0,126.3691043,34.80554666
1647,2020,2020-08-01 21,야,토,1,0,0,0,0,충북,제천시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,기타,기타,승합차,보행자,1062736.0,1903551.0,128.2062743,37.12854661
1648,2020,2020-08-01 23,야,토,1,0,0,0,0,서울,은평구,차대사람,횡단중,횡단중,과속,교차로,교차로내,승용차,보행자,947172.0,1953383.6,126.9017084,37.57831983
1649,2020,2020-08-02 03,야,일,1,0,0,0,0,제주,제주시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,902613.6,1500853.1,126.4516242,33.49510386
1650,2020,2020-08-02 04,야,일,1,0,0,0,0,전남,영암군,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,930488.0,1644536.0,126.7401549,34.7930005
1651,2020,2020-08-02 05,야,일,1,0,0,0,0,대구,달서구,차대사람,횡단중,횡단중,신호위반,단일로,기타단일로,승용차,보행자,1091154.0,1762107.0,128.5094793,35.85126418
1652,2020,2020-08-02 09,주,일,2,0,0,0,0,충북,영동군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1037059.0,1803575.0,127.9123763,36.22866474
1653,2020,2020-08-02 11,주,일,1,0,0,0,0,충북,괴산군,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,1030922.0,1872369.0,127.8468466,36.84905613
1654,2020,2020-08-02 12,주,일,1,0,0,0,0,강원,강릉시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,1115234.9,1965889.2,128.8069164,37.68531233
1655,2020,2020-08-03 04,야,월,1,2,0,2,0,경기,수원시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,962891.0,1921612.0,127.0813234,37.29271383
1656,2020,2020-08-03 04,야,월,1,0,0,0,0,강원,강릉시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1124913.4,1978114.5,128.918755,37.79420144
1657,2020,2020-08-03 05,야,월,1,1,0,1,0,경기,용인시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,승합차,974261.0,1914721.0,127.2098402,37.23098319
1658,2020,2020-08-03 05,야,월,1,0,0,0,0,경기,안산시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,941508.0,1923212.0,126.8399589,37.30603604
1659,2020,2020-08-03 13,주,월,1,2,1,1,0,경북,영덕군,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,승용차,1168307.0,1821621.0,129.3763088,36.37733004
1660,2020,2020-08-03 14,주,월,1,0,0,0,0,충북,보은군,차량단독,전도,전도,중앙선 침범,단일로,기타단일로,자전거,없음,1021884.0,1834229.0,127.7443801,36.50548279
1661,2020,2020-08-03 14,주,월,1,0,0,0,0,경북,포항시,차대차,기타,기타,안전운전 의무 불이행,기타,기타,화물차,자전거,1168552.0,1777783.0,129.369626,35.98227011
1662,2020,2020-08-03 17,주,월,1,6,1,5,0,광주,북구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,948042.0,1689035.0,126.9292514,35.19529476
1663,2020,2020-08-03 18,야,월,1,1,0,1,0,충북,옥천군,차대차,측면충돌,측면충돌,기타,교차로,교차로부근,이륜차,승용차,1005802.0,1811590.0,127.5646223,36.30161746
1664,2020,2020-08-03 20,야,월,1,0,0,0,0,충북,진천군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,995492.0,1879312.0,127.4493929,36.91213979
1665,2020,2020-08-03 20,야,월,1,0,0,0,0,경남,창원시(통합),차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,자전거,화물차,1099841.0,1688502.0,128.5966044,35.18686866
1666,2020,2020-08-03 21,야,월,1,3,0,3,0,대구,달성군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1084432.0,1762760.0,128.4351153,35.85775327
1667,2020,2020-08-04 04,야,화,1,0,0,0,0,충남,당진시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,938621.0,1876803.0,126.8111807,36.88753652
1668,2020,2020-08-04 08,주,화,1,1,1,0,0,제주,제주시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,912410.3,1493692.0,126.5577727,33.43136899
1669,2020,2020-08-04 10,주,화,1,0,0,0,0,경남,산청군,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,1030205.0,1721842.0,127.8330126,35.49199857
1670,2020,2020-08-04 12,주,화,1,0,0,0,0,경남,고성군,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1070121.0,1681323.0,128.2695965,35.12465575
1671,2020,2020-08-05 07,주,수,1,1,1,0,0,경북,봉화군,차량단독,전복,전복,안전운전 의무 불이행,교차로,교차로내,화물차,없음,1133537.0,1883712.0,128.9996398,36.94234522
1672,2020,2020-08-05 09,주,수,1,0,0,0,0,전북,임실군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,964885.0,1728875.0,127.1125506,35.55524975
1673,2020,2020-08-05 11,주,수,1,0,0,0,0,울산,남구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,1165285.0,1729601.0,129.3234641,35.54862789
1674,2020,2020-08-05 12,주,수,1,1,0,1,0,전북,전주시,차대차,정면충돌,정면충돌,중앙선 침범,교차로,교차로내,승용차,건설기계,966594.0,1759010.0,127.1301547,35.82701268
1675,2020,2020-08-05 14,주,수,1,0,0,0,0,경남,함양군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1023692.0,1735481.0,127.7616063,35.6151517
1676,2020,2020-08-05 18,야,수,1,0,0,0,0,부산,기장군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,기타,기타,농기계,없음,1153083.5,1699239.9,129.1832069,35.27694635
1677,2020,2020-08-05 21,야,수,1,0,0,0,0,경남,창원시(통합),차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,1100820.0,1696390.0,128.608322,35.25788446
1678,2020,2020-08-06 00,야,목,1,1,1,0,0,강원,춘천시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1024320.0,1992050.0,127.7767311,37.92802163
1679,2020,2020-08-06 06,주,목,1,0,0,0,0,경기,시흥시,차대사람,횡단중,횡단중,과속,교차로,교차로횡단보도내,승용차,보행자,933609.0,1926846.0,126.7505056,37.33825922
1680,2020,2020-08-06 08,주,목,1,0,0,0,0,강원,평창군,차량단독,공작물충돌,공작물충돌,과속,단일로,기타단일로,승용차,없음,1073662.7,1951224.8,128.3340136,37.55743178
1681,2020,2020-08-06 10,주,목,1,0,0,0,0,전북,군산시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,자전거,930446.7,1775108.5,126.7285768,35.97024763
1682,2020,2020-08-06 15,주,목,1,5,1,4,0,강원,정선군,차대차,기타,기타,과속,단일로,기타단일로,승용차,건설기계,1103330.5,1918138.5,128.6652319,37.25640998
1683,2020,2020-08-06 16,주,목,1,1,0,1,0,서울,강동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,967482.9,1947952.8,127.13197,37.5303116
1684,2020,2020-08-06 19,야,목,1,0,0,0,0,서울,구로구,차대차,측면충돌,측면충돌,안전거리 미확보,교차로,교차로내,이륜차,승합차,943843.1,1944474.7,126.8646914,37.49782636
1685,2020,2020-08-06 19,야,목,1,0,0,0,0,전북,남원시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,997188.4,1717259.8,127.4690175,35.45113763
1686,2020,2020-08-06 20,야,목,1,0,0,0,0,전남,나주시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,936499.0,1672299.0,126.8037465,35.04372907
1687,2020,2020-08-06 21,야,목,1,0,0,0,0,충북,음성군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,농기계,1014120.0,1875562.0,127.658442,36.87824024
1688,2020,2020-08-07 03,야,금,1,1,1,0,0,제주,제주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,913722.0,1496894.0,126.5715738,33.46035275
1689,2020,2020-08-07 05,야,금,1,0,0,0,0,전남,순천시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,998922.0,1660693.0,127.488195,34.94106975
1690,2020,2020-08-07 08,주,금,1,0,0,0,0,충북,청주시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,998159.0,1849473.0,127.4794049,36.64315713
1691,2020,2020-08-07 08,주,금,1,0,0,0,0,충남,태안군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,886223.0,1874168.0,126.2236469,36.85892612
1692,2020,2020-08-07 09,주,금,1,0,0,0,0,인천,미추홀구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,927011.0,1940255.0,126.6747026,37.45861773
1693,2020,2020-08-07 10,주,금,2,2,1,1,0,경북,영천시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,화물차,승용차,1126510.0,1773765.0,128.90279,35.95241549
1694,2020,2020-08-07 12,주,금,1,1,0,1,0,강원,원주시,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,1034061.0,1909547.9,127.8837371,37.18408633
1695,2020,2020-08-07 12,주,금,1,0,0,0,0,충북,영동군,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,1016410.0,1792422.0,127.6823718,36.1286847
1696,2020,2020-08-07 13,주,금,1,0,0,0,0,경기,용인시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,보행자,964994.0,1917275.0,127.1052538,37.25370253
1697,2020,2020-08-07 18,야,금,1,1,1,0,0,경기,용인시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,자전거,보행자,974496.0,1914628.0,127.2124926,37.23015135
1698,2020,2020-08-07 19,야,금,1,0,0,0,0,경기,안산시,차량단독,기타,기타,과속,단일로,기타단일로,이륜차,없음,935126.0,1923234.0,126.7679457,37.30581079
1699,2020,2020-08-07 23,야,금,1,1,0,1,0,전북,전주시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,965663.0,1759759.0,127.1198153,35.83373351
1700,2020,2020-08-08 00,야,토,1,0,0,0,0,경북,경산시,차대사람,횡단중,횡단중,신호위반,교차로,교차로부근,화물차,보행자,1111989.6,1757140.6,128.7394815,35.8043368
1701,2020,2020-08-08 03,야,토,1,1,1,0,0,대구,달성군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,1084699.7,1741668.5,128.43585,35.66758834
1702,2020,2020-08-08 06,주,토,1,0,0,0,0,경남,산청군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1031962.0,1697536.0,127.8514317,35.27278363
1703,2020,2020-08-08 07,주,토,1,0,0,0,0,경북,구미시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1078251.0,1800312.0,128.3703818,36.19679271
1704,2020,2020-08-08 11,주,토,1,5,2,3,0,충남,천안시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승합차,981567.0,1859396.0,127.2935532,36.73243476
1705,2020,2020-08-08 13,주,토,1,0,0,0,0,경남,의령군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1058730.0,1707597.0,128.1464625,35.3622847
1706,2020,2020-08-08 14,주,토,2,1,1,0,0,대구,달성군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1086830.0,1755285.0,128.4608582,35.79015699
1707,2020,2020-08-08 21,야,토,1,0,0,0,0,충북,청주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,1016188.0,1850619.0,127.6811176,36.65335236
1708,2020,2020-08-09 03,야,일,1,0,0,0,0,인천,남동구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,교량위,화물차,화물차,932810.0,1933949.0,126.7408415,37.40222159
1709,2020,2020-08-09 04,야,일,1,0,0,0,0,충남,천안시,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,965903.0,1866466.0,127.1178053,36.7957343
1710,2020,2020-08-09 05,야,일,1,1,0,1,0,경기,의정부시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,승용차,화물차,960947.0,1967365.0,127.0569613,37.70502429
1711,2020,2020-08-09 16,주,일,1,2,2,0,0,충북,영동군,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,특수차,승용차,1035031.0,1802263.0,127.8897514,36.21691218
1712,2020,2020-08-09 17,주,일,1,0,0,0,0,경북,의성군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로부근,화물차,자전거,1107729.0,1815896.0,128.7003561,36.33442712
1713,2020,2020-08-09 18,야,일,1,5,4,1,0,대구,서구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,1096010.0,1763112.0,128.5633697,35.85986007
1714,2020,2020-08-09 19,야,일,1,0,0,0,0,서울,관악구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,951997.3,1943546.0,126.9569972,37.48991582
1715,2020,2020-08-09 20,야,일,1,1,1,0,0,대전,서구,차량단독,주/정차차량 충돌,주/정차차량 충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,987102.0,1811084.0,127.3563513,36.29698679
1716,2020,2020-08-10 05,야,월,1,0,0,0,0,서울,금천구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,이륜차,947185.6,1941355.4,126.9027274,37.46990879
1717,2020,2020-08-10 06,주,월,1,0,0,0,0,강원,춘천시,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,화물차,보행자,1020274.0,1986406.0,127.7305343,37.87725164
1718,2020,2020-08-10 11,주,월,1,1,1,0,0,경북,상주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1052039.0,1836476.0,128.0812633,36.52457382
1719,2020,2020-08-10 12,주,월,1,1,1,0,0,전북,완주군,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,원동기장치자전거,974324.0,1787202.0,127.214822,36.08142184
1720,2020,2020-08-10 13,주,월,1,0,0,0,0,강원,홍천군,차대사람,보도통행중,보도통행중,안전운전 의무 불이행,단일로,지하차도(도로)내,화물차,보행자,1033017.3,1965041.5,127.8744625,37.68431957
1721,2020,2020-08-10 13,주,월,1,1,1,0,0,전남,무안군,차량단독,도로이탈,도로이탈 기타,과속,단일로,기타단일로,승용차,없음,896085.3,1665861.9,126.3614998,34.98234289
1722,2020,2020-08-10 13,주,월,1,0,0,0,0,경남,진주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,이륜차,없음,1070003.0,1687319.0,128.2688099,35.17872631
1723,2020,2020-08-10 13,주,월,1,0,0,0,0,대전,서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,화물차,보행자,986441.0,1811849.0,127.3489763,36.30387455
1724,2020,2020-08-10 14,주,월,1,1,0,1,0,경기,화성시,차대차,추돌,추돌,안전거리 미확보,단일로,기타단일로,화물차,화물차,933124.0,1920215.0,126.7456282,37.27845804
1725,2020,2020-08-10 16,주,월,1,0,0,0,0,인천,남동구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,934267.0,1936506.0,126.7570748,37.42537248
1726,2020,2020-08-10 16,주,월,1,0,0,0,0,경기,동두천시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,960972.0,1988882.0,127.0560857,37.89895665
1727,2020,2020-08-10 21,야,월,1,2,2,0,0,서울,광진구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,원동기장치자전거,승용차,962639.0,1948832.0,127.0771031,37.53805259
1728,2020,2020-08-10 22,야,월,1,0,0,0,0,경기,광주시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,보행자,978801.0,1935016.0,127.2604399,37.41403379
1729,2020,2020-08-10 22,야,월,1,1,0,1,0,경기,화성시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,963314.0,1907021.0,127.0868139,37.16120955
1730,2020,2020-08-11 00,야,화,2,0,0,0,0,충북,청주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,기타,기타,승용차,승용차,986419.4,1857463.6,127.3479335,36.71509638
1731,2020,2020-08-11 00,야,화,1,0,0,0,0,경기,파주시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,937631.0,1972664.0,126.7920123,37.75149172
