,발생년,발생년월일시,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,가해자법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X(UTMK),발생위치Y(UTMK),경도,위도
1722,2021,2021-08-30 14:00,주,월,1,0,0,0,0,경기,이천시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,996288.0,1916625.0,127.4581443,37.24849402
1723,2021,2021-08-30 17:00,주,월,1,0,0,0,0,서울,성북구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로부근,화물차,승용차,957596.0,1954550.0,127.0196913,37.58937215
1724,2021,2021-08-30 18:00,야,월,1,0,0,0,0,경남,산청군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,사륜오토바이(ATV),없음,1037547.0,1714148.0,127.9136019,35.4223749
1725,2021,2021-08-30 19:00,야,월,1,2,0,2,0,서울,금천구,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,승용차,이륜차,946750.0,1940818.0,126.8978403,37.46504008
1726,2021,2021-08-30 19:00,야,월,1,0,0,0,0,전남,광양시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1007397.0,1663762.0,127.5810307,34.96871803
1727,2021,2021-08-30 19:00,야,월,1,2,1,1,0,제주,제주시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,889465.6,1492813.8,126.3110995,33.42132913
1728,2021,2021-08-30 20:00,야,월,1,1,1,0,0,충남,아산시,차대차,기타,기타,기타,단일로,기타단일로,승용차,승용차,956942.0,1860943.0,127.017676,36.74558229
1729,2021,2021-08-30 21:00,야,월,1,0,0,0,0,부산,동구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,1140708.0,1681191.0,129.0440975,35.11607273
1730,2021,2021-08-31 04:00,야,화,1,0,0,0,0,경기,용인시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,974526.0,1917952.0,127.2127171,37.26011452
1731,2021,2021-08-31 08:00,주,화,1,0,0,0,0,경남,양산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,1149495.0,1710275.0,129.1457799,35.3769507
1732,2021,2021-08-31 10:00,주,화,1,0,0,0,0,경기,하남시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,화물차,971020.0,1949214.0,127.1719527,37.54179735
1733,2021,2021-08-31 11:00,주,화,1,1,0,1,0,경기,김포시,차대차,기타,기타,중앙선 침범,교차로,교차로내,이륜차,화물차,924779.0,1967934.0,126.6466246,37.70789689
1734,2021,2021-08-31 14:00,주,화,1,0,0,0,0,강원,원주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1038040.0,1927341.0,127.9294739,37.34431564
1735,2021,2021-08-31 16:00,주,화,1,0,0,0,0,부산,사상구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1135143.0,1686796.0,128.9839639,35.16735978
1736,2021,2021-08-31 17:00,주,화,1,0,0,0,0,울산,중구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1162838.0,1732659.0,129.2970955,35.57659222
1737,2021,2021-08-31 21:00,야,화,1,0,0,0,0,전북,익산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,특수차,보행자,951296.1,1770835.2,126.9600708,35.93298497
1738,2021,2021-09-01 02:00,야,수,1,0,0,0,0,강원,횡성군,차량단독,공작물충돌,공작물충돌,중앙선 침범,단일로,기타단일로,승용차,없음,1050090.5,1941160.4,128.0664565,37.46830288
1739,2021,2021-09-01 06:00,주,수,1,0,0,0,0,대전,유성구,차대사람,기타,기타,신호위반,단일로,기타단일로,승합차,보행자,984826.0,1817573.0,127.3308766,36.35545467
1740,2021,2021-09-01 10:00,주,수,1,0,0,0,0,전남,순천시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,988526.0,1677208.0,127.374122,35.08992766
1741,2021,2021-09-01 15:00,주,수,1,0,0,0,0,충남,예산군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,945923.0,1844160.0,126.8954344,36.59372887
1742,2021,2021-09-01 16:00,주,수,1,14,4,10,0,경북,영양군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승합차,1142250.0,1842669.0,129.0898022,36.57121861
1743,2021,2021-09-01 19:00,야,수,1,0,0,0,0,전남,목포시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,900928.0,1647137.0,126.4167673,34.81400557
1744,2021,2021-09-01 23:00,야,수,1,2,1,1,0,전남,해남군,차대차,추돌,추돌,기타,단일로,기타단일로,승용차,화물차,921149.0,1623960.0,126.6400004,34.60678938
1745,2021,2021-09-02 00:00,야,목,1,0,0,0,0,서울,금천구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,화물차,이륜차,947683.8,1939277.9,126.9085087,37.45121211
1746,2021,2021-09-02 05:00,야,목,1,0,0,0,0,광주,서구,차대차,기타,기타,기타,단일로,기타단일로,승용차,승용차,943942.0,1681726.0,126.8847124,35.12917122
1747,2021,2021-09-02 05:00,야,목,1,0,0,0,0,경기,고양시,차대차,측면충돌,측면충돌,신호위반,단일로,기타단일로,화물차,자전거,941122.0,1959665.0,126.832689,37.63456627
1748,2021,2021-09-02 07:00,주,목,1,1,0,1,0,충남,공주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,화물차,특수차,960008.0,1830366.0,127.0536108,36.47007252
1749,2021,2021-09-02 10:00,주,목,1,0,0,0,0,전북,무주군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,지하차도(도로)내,이륜차,없음,1023623.6,1780730.4,127.7621891,36.02312745
1750,2021,2021-09-02 13:00,주,목,1,0,0,0,0,경기,고양시,차대차,정면충돌,정면충돌,안전운전 의무 불이행,교차로,교차로내,이륜차,화물차,943267.0,1964941.0,126.8565883,37.68225308
1751,2021,2021-09-03 03:00,야,금,1,0,0,0,0,경남,진주시,차량단독,기타,기타,안전운전 의무 불이행,단일로,터널안,승용차,없음,1062416.0,1686998.0,128.1854668,35.17633222
1752,2021,2021-09-03 05:00,야,금,1,2,1,1,0,서울,서초구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,이륜차,승용차,956166.7,1942728.7,127.0042081,37.48275656
1753,2021,2021-09-03 09:00,주,금,1,0,0,0,0,경북,상주시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,1055446.0,1842965.0,128.1197837,36.5828779
1754,2021,2021-09-03 13:00,주,금,1,0,0,0,0,경기,화성시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,특수차,보행자,944767.0,1914812.0,126.8773562,37.23052214
1755,2021,2021-09-03 13:00,주,금,1,1,0,1,0,전북,무주군,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,1014935.0,1767803.5,127.6655148,35.9067511
1756,2021,2021-09-03 17:00,주,금,1,0,0,0,0,충남,아산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,956009.0,1864926.0,127.0069953,36.78144404
1757,2021,2021-09-03 18:00,야,금,1,1,0,1,0,충북,청주시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,기타,승용차,996241.0,1831746.0,127.4580349,36.48334097
1758,2021,2021-09-03 19:00,야,금,1,0,0,0,0,경기,안산시,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,기타단일로,이륜차,승용차,940858.2,1920812.1,126.8328179,37.28436374
1759,2021,2021-09-04 00:00,야,토,1,0,0,0,0,부산,사하구,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,승용차,이륜차,1134286.0,1679534.0,128.9733762,35.10201321
1760,2021,2021-09-04 11:00,주,토,1,0,0,0,0,충북,충주시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,승용차,1037544.0,1887178.0,127.9218574,36.98230918
1761,2021,2021-09-04 12:00,주,토,2,0,0,0,0,대구,달서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음,1092225.0,1756893.0,128.5207362,35.80416096
1762,2021,2021-09-04 18:00,야,토,1,1,0,0,1,대전,중구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,자전거,이륜차,990671.0,1812728.0,127.3960806,36.31184937
1763,2021,2021-09-04 20:00,야,토,1,0,0,0,0,경기,고양시,차대차,정면충돌,정면충돌,기타,교차로,교차로내,승용차,이륜차,944210.0,1961312.0,126.8675599,37.64960327
1764,2021,2021-09-04 22:00,야,토,1,0,0,0,0,인천,서구,차대사람,횡단중,횡단중,기타,교차로,교차로횡단보도내,이륜차,보행자,925195.0,1948898.0,126.6532917,37.53636918
1765,2021,2021-09-05 11:00,주,일,1,0,0,0,0,경남,사천시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,자전거,보행자,1056722.0,1661640.0,128.1212029,34.94802153
1766,2021,2021-09-05 13:00,주,일,1,1,1,0,0,경기,김포시,차대차,추돌,추돌,신호위반,교차로,교차로내,승용차,이륜차,924444.0,1960477.0,126.6435972,37.64066394
1767,2021,2021-09-05 14:00,주,일,1,0,0,0,0,경기,군포시,차량단독,기타,기타,안전운전 의무 불이행,단일로,교량위,자전거,없음,948634.0,1926181.0,126.9201612,37.33321821
1768,2021,2021-09-05 19:00,야,일,1,0,0,0,0,광주,남구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,945961.8,1681012.5,126.9069271,35.12284827
1769,2021,2021-09-06 03:00,야,월,1,1,1,0,0,서울,은평구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,948400.0,1960559.0,126.9151089,37.64306157
1770,2021,2021-09-06 04:00,야,월,1,0,0,0,0,경기,구리시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,968317.0,1955780.0,127.1410719,37.60089024
1771,2021,2021-09-06 08:00,주,월,1,0,0,0,0,전북,완주군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,974889.3,1777419.7,127.2214114,35.99324154
1772,2021,2021-09-06 13:00,주,월,1,0,0,0,0,경기,안성시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,984931.0,1886892.0,127.3306835,36.98035983
1773,2021,2021-09-06 19:00,야,월,1,0,0,0,0,부산,강서구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승합차,1135815.2,1690578.4,128.9919661,35.20136408
1774,2021,2021-09-06 20:00,야,월,1,0,0,0,0,경북,경산시,차대사람,횡단중,횡단중,기타,단일로,교량위,승용차,보행자,1111305.0,1760420.0,128.7323629,35.8339756
1775,2021,2021-09-06 21:00,야,월,1,0,0,0,0,경기,의정부시,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로부근,자전거,화물차,961218.0,1970006.0,127.0598948,37.72883932
1776,2021,2021-09-06 23:00,야,월,1,0,0,0,0,전남,광양시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,1017186.0,1661313.0,127.6882138,34.94651539
1777,2021,2021-09-07 00:00,야,화,1,0,0,0,0,서울,강남구,차대사람,횡단중,횡단중,기타,단일로,기타단일로,승용차,보행자,960855.5,1946908.9,127.0570183,37.52064499
1778,2021,2021-09-07 08:00,주,화,1,0,0,0,0,전북,전주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,966581.2,1756954.5,127.1300989,35.8084798
1779,2021,2021-09-07 10:00,주,화,2,0,0,0,0,경기,포천시,차대차,기타,기타,신호위반,교차로,교차로내,승용차,건설기계,974530.0,1980548.0,127.2105894,37.82432289
1780,2021,2021-09-07 12:00,주,화,1,0,0,0,0,전북,김제시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,952494.0,1750575.0,126.9745562,35.75038202
1781,2021,2021-09-07 19:00,야,화,1,0,0,0,0,서울,동대문구,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,이륜차,보행자,961850.0,1955034.0,127.0678497,37.59392081
1782,2021,2021-09-07 19:00,야,화,1,0,0,0,0,충남,당진시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,931479.0,1882306.0,126.7305384,36.93664757
1783,2021,2021-09-07 20:00,야,화,1,1,0,1,0,대전,대덕구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,보행자,995568.0,1817881.0,127.4506008,36.35834089
1784,2021,2021-09-07 21:00,야,화,1,0,0,0,0,서울,관악구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,이륜차,보행자,950759.7,1942711.1,126.943054,37.48232547
1785,2021,2021-09-07 22:00,야,화,1,0,0,0,0,경북,김천시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1062022.0,1789625.0,128.1890375,36.10162522
1786,2021,2021-09-08 11:00,주,수,1,1,0,1,0,경기,파주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,928462.0,1973917.0,126.6878151,37.76211308
1787,2021,2021-09-08 15:00,주,수,1,1,0,1,0,경북,김천시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,교량위,화물차,화물차,1068304.0,1800794.0,128.2597932,36.20189124
1788,2021,2021-09-08 16:00,주,수,1,1,0,1,0,강원,원주시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,1025781.3,1909981.7,127.7904728,37.188262
1789,2021,2021-09-08 19:00,야,수,1,0,0,0,0,경기,파주시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,건설기계,보행자,937324.0,1976138.0,126.7882276,37.78278038
1790,2021,2021-09-08 21:00,야,수,1,0,0,0,0,전남,여수시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1015453.0,1641238.0,127.6688645,34.76551466
1791,2021,2021-09-09 04:00,야,목,1,0,0,0,0,경기,안양시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,945910.0,1934246.0,126.8888238,37.40575621
1792,2021,2021-09-09 05:00,야,목,1,0,0,0,0,경북,경주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,지하차도(도로)내,승용차,없음,1156700.0,1778206.0,129.2383004,35.98805849
1793,2021,2021-09-09 05:00,야,목,1,0,0,0,0,대전,동구,차대사람,횡단중,횡단중,기타,단일로,기타단일로,승용차,보행자,993956.0,1817389.0,127.4326373,36.35389653
1794,2021,2021-09-09 11:00,주,목,1,0,0,0,0,충남,아산시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,962408.0,1864787.0,127.0787135,36.78046661
1795,2021,2021-09-09 12:00,주,목,1,1,0,1,0,충북,제천시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,기타,기타,이륜차,승용차,1062188.0,1904569.0,128.20019,37.13775899
1796,2021,2021-09-09 14:00,주,목,1,0,0,0,0,부산,기장군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,승용차,1152479.0,1705587.0,129.1777437,35.33424575
1797,2021,2021-09-09 15:00,주,목,1,0,0,0,0,강원,정선군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1117919.0,1922624.0,128.8304161,37.29509829
1798,2021,2021-09-09 19:00,야,목,1,1,1,0,0,전남,보성군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,973440.0,1638289.0,127.2098566,34.73869266
1799,2021,2021-09-09 21:00,야,목,1,0,0,0,0,경남,함안군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,자전거,1093797.0,1699885.0,128.5315286,35.29007634
1800,2021,2021-09-10 00:00,야,금,1,0,0,0,0,경북,구미시,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로부근,화물차,자전거,1083079.8,1789914.7,128.4229872,36.1026632
1801,2021,2021-09-10 01:00,야,금,1,0,0,0,0,서울,구로구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,945444.3,1942986.4,126.8829154,37.48450811
1802,2021,2021-09-10 02:00,야,금,1,0,0,0,0,경기,성남시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,970015.0,1937163.0,127.1610676,37.43314318
1803,2021,2021-09-10 04:00,야,금,1,1,0,0,1,전남,목포시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,자전거,899515.0,1645332.0,126.4015363,34.79759306
1804,2021,2021-09-10 05:00,야,금,1,0,0,0,0,경북,군위군,차대사람,횡단중,횡단중,기타,교차로,교차로내,승용차,보행자,1096998.0,1793257.0,128.5780024,36.13150048
1805,2021,2021-09-10 08:00,주,금,1,0,0,0,0,대구,서구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,승용차,1096483.2,1765297.9,128.5688745,35.87951851
1806,2021,2021-09-10 19:00,야,금,1,0,0,0,0,충남,예산군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),없음,923659.0,1856595.0,126.6453127,36.70429514
1807,2021,2021-09-10 19:00,야,금,1,1,0,1,0,충남,청양군,차대차,추돌,추돌,안전운전 의무 불이행,기타,기타,승용차,농기계,941975.0,1839880.0,126.851622,36.55491478
1808,2021,2021-09-10 22:00,야,금,1,0,0,0,0,충남,아산시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,956440.0,1864748.0,127.0118356,36.77985939
1809,2021,2021-09-10 22:00,야,금,1,4,4,0,0,경북,포항시,차대차,정면충돌,정면충돌,기타,교차로,교차로내,승용차,승합차,1171985.0,1788762.0,129.4100748,36.08060122
1810,2021,2021-09-10 22:00,야,금,1,0,0,0,0,경남,김해시,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,이륜차,1128316.0,1695112.0,128.9103152,35.24321857
1811,2021,2021-09-10 23:00,야,금,1,0,0,0,0,전남,고흥군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,988214.0,1629798.0,127.3713668,34.66239951
1812,2021,2021-09-10 23:00,야,금,1,0,0,0,0,인천,중구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,922070.0,1940059.0,126.6188606,37.45644789
1813,2021,2021-09-11 03:00,야,토,1,0,0,0,0,경기,안성시,차량단독,전복,전복,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,969831.0,1892787.0,127.1607846,37.0331357
1814,2021,2021-09-11 05:00,야,토,1,0,0,0,0,충북,청주시,차대차,기타,기타,안전거리 미확보,기타,기타,자전거,승합차,998323.0,1848706.0,127.4812412,36.63624294
1815,2021,2021-09-11 08:00,주,토,1,0,0,0,0,부산,사상구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,건설기계,보행자,1135387.0,1687441.0,128.9867483,35.17314105
1816,2021,2021-09-11 11:00,주,토,1,0,0,0,0,강원,양양군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,화물차,이륜차,1113112.0,1993639.0,128.7871797,37.93562785
1817,2021,2021-09-11 14:00,주,토,1,0,0,0,0,전남,순천시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로부근,승용차,화물차,1004874.0,1659141.0,127.5533654,34.92706338
1818,2021,2021-09-11 17:00,주,토,1,0,0,0,0,전남,여수시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1016868.0,1648064.0,127.684464,34.82704704
1819,2021,2021-09-11 18:00,야,토,1,0,0,0,0,경북,포항시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,기타,기타,화물차,원동기장치자전거,1187234.0,1785506.0,129.5785627,36.04844687
1820,2021,2021-09-11 19:00,야,토,1,0,0,0,0,경북,경산시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1119495.0,1768353.0,128.8242105,35.90451757
1821,2021,2021-09-11 19:00,야,토,1,1,0,1,0,울산,동구,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,이륜차,이륜차,1174782.0,1723725.0,129.4269192,35.49404642
1822,2021,2021-09-11 19:00,야,토,1,0,0,0,0,경기,양주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,교량위,이륜차,없음,964451.0,1982321.0,127.0959788,37.83996575
1823,2021,2021-09-12 00:00,야,일,1,0,0,0,0,경북,경산시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1118631.2,1766271.1,128.8143301,35.88585707
1824,2021,2021-09-12 03:00,야,일,1,0,0,0,0,경기,화성시,차량단독,기타,기타,기타,단일로,기타단일로,승용차,없음,941895.0,1918512.0,126.8446931,37.26369732
1825,2021,2021-09-12 09:00,주,일,1,0,0,0,0,강원,양구군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1047871.0,2015357.0,128.0462612,38.13713933
1826,2021,2021-09-12 09:00,주,일,1,0,0,0,0,인천,서구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,건설기계,보행자,925688.0,1959187.0,126.6578274,37.62913934
1827,2021,2021-09-12 10:00,주,일,1,4,2,2,0,경기,고양시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,939715.0,1956515.0,126.8170031,37.60608456
1828,2021,2021-09-12 12:00,주,일,1,0,0,0,0,경북,청송군,차대사람,횡단중,횡단중,기타,단일로,지하차도(도로)내,이륜차,보행자,1139083.0,1827717.0,129.0517273,36.43693996
1829,2021,2021-09-12 17:00,주,일,1,0,0,0,0,전북,김제시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음,944374.1,1762109.5,126.8839473,35.85394806
1830,2021,2021-09-12 17:00,주,일,1,0,0,0,0,전남,보성군,차량단독,기타,기타,안전운전 의무 불이행,단일로,교량위,이륜차,없음,988561.0,1650363.0,127.3748746,34.84785417
1831,2021,2021-09-12 22:00,야,일,1,0,0,0,0,전남,해남군,차량단독,기타,기타,안전운전 의무 불이행,기타,기타,화물차,없음,917173.0,1592157.0,126.5997243,34.31970464
1832,2021,2021-09-13 03:00,야,월,1,1,1,0,0,대구,달성군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,화물차,1090371.0,1756297.0,128.5001518,35.79896056
1833,2021,2021-09-13 06:00,주,월,1,0,0,0,0,충남,당진시,차대사람,기타,기타,안전운전 의무 불이행,기타,기타,화물차,보행자,936350.0,1874359.0,126.7859015,36.86535605
1834,2021,2021-09-13 10:00,주,월,1,0,0,0,0,충남,예산군,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,930833.0,1853982.0,126.7258595,36.68129087
1835,2021,2021-09-13 10:00,주,월,2,0,0,0,0,전남,장성군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,이륜차,936280.0,1715936.0,126.7979628,35.43716424
1836,2021,2021-09-13 10:00,주,월,1,0,0,0,0,대전,대덕구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,993407.0,1826820.0,127.4264384,36.43891658
1837,2021,2021-09-13 11:00,주,월,2,0,0,0,0,경북,경주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,터널안,화물차,건설기계,1148013.0,1764088.0,129.1393416,35.86217958
1838,2021,2021-09-13 12:00,주,월,1,1,0,1,0,경기,평택시,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로부근,이륜차,승용차,962072.0,1885998.0,127.0738873,36.97165699
1839,2021,2021-09-13 14:00,주,월,1,1,1,0,0,강원,동해시,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,승용차,승용차,1142609.0,1943514.0,129.1129163,37.47986437
1840,2021,2021-09-13 17:00,주,월,1,1,0,1,0,서울,마포구,차대차,측면충돌,측면충돌,기타,교차로,교차로내,이륜차,승용차,945695.0,1953755.0,126.8849543,37.58158131
1841,2021,2021-09-13 20:00,야,월,1,0,0,0,0,충남,홍성군,차량단독,기타,기타,안전운전 의무 불이행,기타,기타,개인형이동수단(PM),없음,926766.0,1851363.0,126.6805947,36.65737858
1842,2021,2021-09-13 21:00,야,월,1,0,0,0,0,충남,당진시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,915050.0,1890619.0,126.5451331,37.01023604
1843,2021,2021-09-13 22:00,야,월,1,0,0,0,0,제주,제주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,925321.0,1506521.2,126.6955747,33.54804996
1844,2021,2021-09-14 05:00,야,화,1,0,0,0,0,울산,울주군,차대사람,기타,기타,안전운전 의무 불이행,단일로,지하차도(도로)내,건설기계,보행자,1158850.0,1734340.0,129.2534326,35.59238999
1845,2021,2021-09-14 09:00,주,화,1,0,0,0,0,충북,충주시,차량단독,전복,전복,안전운전 의무 불이행,기타,기타,농기계,없음,1024397.0,1888523.0,127.7741786,36.99486649
1846,2021,2021-09-14 09:00,주,화,1,0,0,0,0,전북,임실군,차대사람,기타,기타,중앙선 침범,단일로,기타단일로,승용차,보행자,984481.7,1726892.7,127.3288118,35.53787711
1847,2021,2021-09-14 09:00,주,화,1,0,0,0,0,경북,문경시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,건설기계,1065098.0,1846336.0,128.2279533,36.61265537
1848,2021,2021-09-14 14:00,주,화,1,0,0,0,0,서울,은평구,차대차,기타,기타,안전운전 의무 불이행,단일로,지하차도(도로)내,화물차,특수차,948210.0,1955936.0,126.9132829,37.60138375
1849,2021,2021-09-14 14:00,주,화,1,1,1,0,0,충북,영동군,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1026949.7,1809309.3,127.8000837,36.28069676
1850,2021,2021-09-14 16:00,주,화,1,0,0,0,0,전남,나주시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,교차로,교차로부근,농기계,없음,920910.0,1662044.0,126.6338123,34.95016456
1851,2021,2021-09-14 17:00,주,화,1,0,0,0,0,충남,태안군,차대차,추돌,추돌,기타,단일로,기타단일로,승용차,사륜오토바이(ATV),891695.0,1863758.0,126.2865011,36.76574733
1852,2021,2021-09-14 21:00,야,화,1,0,0,0,0,충북,옥천군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,교량위,화물차,보행자,1026750.0,1816061.0,127.7980917,36.34157127
1853,2021,2021-09-14 21:00,야,화,1,0,0,0,0,경남,창원시(통합),차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,1101506.0,1698092.0,128.6160724,35.27315925
1854,2021,2021-09-14 23:00,야,화,1,1,0,1,0,경기,광명시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,승용차,942057.0,1939611.0,126.8448691,37.45387889
