시군코드,시군명,시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자
41360.0,남양주시,경기도,남양주시,일반국도,45번,북한강로,1,,경기도 남양주시 화도읍 금남리 269-7,37.6452436,127.3621708,3,2,Y,4408,2,2,2,적색+녹색,96+14,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,일반국도,45번,북한강로,2,경기도 남양주시 화도읍 북한강로1503번길 2,경기도 남양주시 화도읍 금남리 335-6번지,37.6444275,127.3611399,3,1,Y,4410,1,3,3,녹색+황색+적색,53+4+21,2,3,1,Y,00:00,05:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,해밀예당1로235번길,1,경기도 남양주시 진접읍 해밀예당1로235번길 3-23,경기도 남양주시 진접읍 금곡리 1013-3번지,37.7222271,127.2032352,3,2,Y,2939,1,4,99,녹색+황색+적색+녹색화살표+황색+적색,30+4+10+20+4+55,2,3,1,Y,00:00,06:00,N,Y,Y,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,해밀예당1로235번길,2,경기도 남양주시 진접읍 해밀예당1로235번길 3-23,경기도 남양주시 진접읍 금곡리 1013-3번지,37.7222271,127.2032352,3,2,Y,2940,1,4,99,녹색+황색+적색+녹색화살표+황색+적색,30+4+10+20+4+55,2,3,1,Y,00:00,06:00,N,Y,Y,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,해밀예당1로235번길,2,경기도 남양주시 진접읍 해밀예당1로235번길 3-23,경기도 남양주시 진접읍 금곡리 1013-3번지,37.7222271,127.2032352,3,2,Y,2941,1,4,99,녹색+황색+적색+녹색화살표+황색+적색,30+4+10+20+4+55,2,3,1,Y,00:00,06:00,N,Y,Y,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,해밀예당1로235번길,2,경기도 남양주시 진접읍 해밀예당1로235번길 3-23,경기도 남양주시 진접읍 금곡리 1013-3번지,37.7222271,127.2032352,2,2,Y,2943,2,2,2,녹색+적색,96+19,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,해밀예당1로235번길,2,경기도 남양주시 진접읍 해밀예당1로235번길 3-23,경기도 남양주시 진접읍 금곡리 1013-3번지,37.7222271,127.2032352,2,2,Y,2944,2,2,2,녹색+적색,96+19,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,팔야로,2,경기도 남양주시 진접읍 팔야로 204,경기도 남양주시 진접읍 팔야리 142번지,37.75239528,127.2303374,3,2,Y,3507,1,3,3,녹색+황색+적색,70+4+18,2,3,1,N,00:00,00:00,N,Y,Y,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,일반국도,47번,금강로,2,,경기도 남양주시 진접읍 팔야리 750-3,37.74803139,127.2074727,3,2,Y,3562,2,2,2,적색+녹색,100+28,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,팔야로,2,경기도 남양주시 진접읍 팔야로 204,경기도 남양주시 진접읍 팔야리 142번지,37.75239528,127.2303374,3,2,Y,3509,1,4,99,녹색+황색+적색+녹색화살표+황색+적색,30+4+10+20+4+55,2,3,1,N,00:00,00:00,N,Y,Y,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,팔야로,2,경기도 남양주시 진접읍 팔야로 204,경기도 남양주시 진접읍 팔야리 142번지,37.75239528,127.2303374,2,2,Y,3510,2,2,2,녹색+적색,96+19,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,팔야로,2,경기도 남양주시 진접읍 팔야로 204,경기도 남양주시 진접읍 팔야리 142번지,37.75239528,127.2303374,2,2,Y,3512,2,2,2,녹색+적색,96+19,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,팔야로,2,경기도 남양주시 진접읍 팔야로 204,경기도 남양주시 진접읍 팔야리 142번지,37.75239528,127.2303374,2,2,Y,3513,2,2,2,녹색+적색,96+19,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,팔야로,1,,경기도 남양주시 진접읍 팔야리 134-14,37.752113,127.230201,3,2,Y,3515,2,2,2,적색+녹색,96+18,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,일반국도,47번,금강로,1,경기도 남양주시 진접읍 금강로 1967,경기도 남양주시 진접읍 팔야리 427-1번지,37.75643767,127.2184001,3,2,Y,3516,1,3,5,녹색화살표+황색+적색/녹색화살표+황색+적색,104+3+29+3+40,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,일반국도,47번,금강로,2,경기도 남양주시 진접읍 금강로 1967,경기도 남양주시 진접읍 팔야리 427-1번지,37.75643767,127.2184001,3,2,Y,3518,1,3,3,녹색+황색+적색,88+3+40,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,일반국도,47번,금강로,1,경기도 남양주시 진접읍 금강로 1967,경기도 남양주시 진접읍 팔야리 427-1번지,37.75643767,127.2184001,2,2,Y,3519,1,3,3,녹색+황색+적색,88+3+40,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,일반국도,45번,북한강로,2,경기도 남양주시 화도읍 북한강로 1451-6,경기도 남양주시 화도읍 금남리 431번지,37.64125876,127.3582712,3,1,Y,4411,1,3,3,녹색+황색+적색,17+4+17,2,3,1,N,00:00,00:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,일반국도,45번,북한강로,1,,경기도 남양주시 화도읍 금남리 572-8,37.63188138,127.3482669,3,2,Y,4412,2,2,2,적색+녹색,98+14,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,일반국도,45번,북한강로,1,경기도 남양주시 화도읍 북한강로 1317,경기도 남양주시 화도읍 금남리 615-8번지,37.63063914,127.3497225,3,2,Y,4413,1,3,3,녹색+황색+적색,53+4+21,2,3,1,Y,23:00,06:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,일반국도,45번,북한강로,2,경기도 남양주시 화도읍 북한강로 1317,경기도 남양주시 화도읍 금남리 615-8번지,37.63063914,127.3497225,3,2,Y,4414,1,3,3,녹색+황색+적색,53+4+21,2,3,1,Y,23:00,06:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,일반국도,45번,북한강로,1,경기도 남양주시 화도읍 북한강로 1317,경기도 남양주시 화도읍 금남리 615-8번지,37.63063914,127.3497225,2,2,Y,4416,2,2,2,녹색+적색,25+85,2,3,1,N,00:00,00:00,Y,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,일반국도,45번,북한강로,2,경기도 남양주시 화도읍 북한강로 1312,경기도 남양주시 화도읍 금남리 621-4,37.62900672,127.349967,3,2,Y,4417,2,2,2,적색+녹색,96+11,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,일반국도,45번,북한강로,1,경기도 남양주시 화도읍 북한강로 1132,경기도 남양주시 화도읍 금남리 689-1번지,37.61527275,127.3427026,3,2,Y,4419,1,3,3,녹색+황색+적색,53+4+21,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,경복대로,2,,경기도 남양주시 진접읍 금곡리 1127-81,37.71973419,127.2032352,3,2,Y,2917,2,2,2,적색+녹색,98+23,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,경복대로,2,,경기도 남양주시 진접읍 금곡리 1127-81,37.71973419,127.2032352,3,2,Y,2919,2,2,2,적색+녹색,98+23,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,경복대로,1,,경기도 남양주시 진접읍 금곡리 1127-81,37.71973419,127.2032352,3,2,Y,2920,2,2,2,적색+녹색,98+23,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,일반국도,45번,경춘로,1,,경기도 남양주시 화도읍 구암리 185-3,37.67276782,127.3743336,3,2,Y,4378,1,3,3,녹색+황색+적색,134+3+33,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,일반국도,45번,경춘로,2,,경기도 남양주시 화도읍 구암리 185-3,37.67276782,127.3743336,3,2,Y,4379,1,3,3,녹색+황색+적색,134+3+33,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,일반국도,45번,경춘로,1,,경기도 남양주시 화도읍 구암리 185-3,37.67276782,127.3743336,2,2,Y,4381,1,3,3,녹색+황색+적색,134+3+33,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,일반국도,45번,경춘로,2,,경기도 남양주시 화도읍 구암리 185-3,37.67276782,127.3743336,2,2,Y,4382,1,2,2,녹색+적색,20+151,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,일반국도,45번,경춘로,2,경기도 남양주시 화도읍 경춘로 2521-3,경기도 남양주시 화도읍 구암리 434-1번지,37.66272966,127.3651336,3,1,Y,4383,1,3,3,녹색+황색+적색,15+4+32,2,3,1,Y,20:00,07:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,일반국도,45번,북한강로,2,,경기도 남양주시 화도읍 구암리 산95-17,37.66230422,127.3685029,3,1,Y,4385,1,3,3,녹색+황색+적색,71+4+32,2,3,1,N,00:00,00:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,일반국도,45번,북한강로,1,,경기도 남양주시 화도읍 구암리 산95-17,37.66230422,127.3685029,3,1,Y,4386,1,3,3,녹색+황색+적색,71+4+32,2,3,1,N,00:00,00:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,일반국도,45번,북한강로,2,경기도 남양주시 화도읍 북한강로 1554,경기도 남양주시 화도읍 금남리 174-1번지,37.64732816,127.3656299759,3,2,Y,4388,1,1,1,황색,0,2,3,1,Y,00:00,23:59,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,일반국도,45번,북한강로,2,경기도 남양주시 화도읍 북한강로 1554,경기도 남양주시 화도읍 금남리 174-1번지,37.64732816,127.3656299759,3,2,N,4389,1,1,1,황색,0,2,3,1,Y,00:00,23:59,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,일반국도,45번,북한강로,1,경기도 남양주시 화도읍 북한강로 1554,경기도 남양주시 화도읍 금남리 174-1번지,37.64732816,127.3656299759,2,2,Y,4391,2,2,2,녹색+적색,25+85,2,3,1,N,00:00,00:00,Y,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,경복대로,2,,경기도 남양주시 진접읍 금곡리 1127-81,37.71973419,127.2032352,3,2,Y,2921,2,2,2,적색+녹색,98+23,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,경복대로211번길,1,,경기도 남양주시 진접읍 금곡리 1127-81,37.71973419,127.2032352,3,2,Y,2922,2,2,2,적색+녹색,96+19,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,해밀예당1로,1,경기도 남양주시 진접읍 해밀예당1로 221,경기도 남양주시 진접읍 금곡리 1021-2번지,37.72065011,127.2027254,3,2,Y,2923,1,4,99,녹색+황색+적색+녹색화살표+황색+적색,30+4+10+20+4+55,2,3,1,N,00:00,00:00,N,Y,Y,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,지방도,314번,광릉내로,1,경기도 남양주시 진접읍 광릉내로 11,경기도 남양주시 진접읍 부평리 767-1,37.7410155,127.1975494,3,2,Y,3164,1,2,2,녹색+적색,17+252,2,3,1,N,00:00,00:00,N,N,Y,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,경복대로,2,경기도 남양주시 진접읍 경복대로 544,경기도 남양주시 진접읍 진벌리 506-2번지,37.74339555,127.2166454,3,2,N,3483,1,1,1,황색,0,2,3,1,Y,00:00,23:59,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,경복대로,2,경기도 남양주시 진접읍 경복대로 544,경기도 남양주시 진접읍 진벌리 506-2번지,37.74339555,127.2166454,2,2,Y,3485,2,1,1,황색,0,2,3,1,Y,00:00,23:59,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,경복대로,2,경기도 남양주시 진접읍 경복대로 544,경기도 남양주시 진접읍 진벌리 506-2번지,37.74339555,127.2166454,2,2,N,3486,2,1,1,황색,0,2,3,1,Y,00:00,23:59,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,진벌로,2,경기도 남양주시 진접읍 진벌로 75,경기도 남양주시 진접읍 진벌리 544-1번지,37.74453134,127.213811,3,2,N,3488,1,3,3,녹색+황색+적색,138+3+57,2,3,1,Y,23:00,06:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,진벌로,1,경기도 남양주시 진접읍 진벌로 75,경기도 남양주시 진접읍 진벌리 544-1번지,37.74453134,127.213811,3,2,Y,3489,1,3,3,녹색+황색+적색,138+3+57,2,3,1,Y,23:00,06:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,진벌로,2,경기도 남양주시 진접읍 진벌로 75,경기도 남양주시 진접읍 진벌리 544-1번지,37.74453134,127.213811,2,2,N,3491,2,2,2,녹색+적색,96+19,2,3,1,N,00:00,00:00,Y,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,진벌로,1,경기도 남양주시 진접읍 진벌로 75,경기도 남양주시 진접읍 진벌리 544-1번지,37.74453134,127.213811,2,2,Y,3492,2,2,2,녹색+적색,96+19,2,3,1,N,00:00,00:00,Y,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,진벌로,2,경기도 남양주시 진접읍 진벌로 85,경기도 남양주시 진접읍 진벌리 546-7번지,37.74413673,127.214839,3,2,N,3494,1,3,3,녹색+황색+적색,138+3+57,2,3,1,N,00:00,00:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,진벌로,1,경기도 남양주시 진접읍 진벌로 85,경기도 남양주시 진접읍 진벌리 546-7번지,37.74413673,127.214839,2,2,Y,3496,2,2,2,녹색+적색,96+19,2,3,1,N,00:00,00:00,Y,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,진벌로,1,경기도 남양주시 진접읍 진벌로 85,경기도 남양주시 진접읍 진벌리 546-7번지,37.74413673,127.214839,2,2,N,3497,2,2,2,녹색+적색,96+19,2,3,1,N,00:00,00:00,Y,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,경복대로,1,경기도 남양주시 진접읍 경복대로 499,경기도 남양주시 진접읍 진벌리 631번지,37.73959548,127.2157438,3,2,Y,3499,1,1,1,적색,0,2,3,1,Y,00:00,23:59,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,경복대로,1,경기도 남양주시 진접읍 경복대로 499,경기도 남양주시 진접읍 진벌리 631번지,37.73959548,127.2157438,3,2,N,3500,1,1,1,적색,0,2,3,1,Y,00:00,23:59,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,일반국도,45번,북한강로,2,경기도 남양주시 화도읍 북한강로 1554,경기도 남양주시 화도읍 금남리 174-1번지,37.64732816,127.3656299759,2,2,N,4392,2,2,2,녹색+적색,25+85,2,3,1,N,00:00,00:00,Y,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,일반국도,45번,북한강로,2,,경기도 남양주시 화도읍 금남리 178-3,37.64741794,127.3653039,3,2,Y,4393,2,2,2,적색+녹색,96+13,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,북한강로1570번길,1,,경기도 남양주시 화도읍 금남리 186-2,37.649372,127.366714,3,2,Y,4394,2,2,2,적색+녹색,98+20,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,일반국도,45번,북한강로,2,,경기도 남양주시 화도읍 금남리 188-4,37.649994,127.367162,3,2,Y,4395,2,2,2,적색+녹색,98+18,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,일반국도,45번,북한강로,2,,경기도 남양주시 화도읍 금남리 197-15,37.65173106,127.3681896,3,1,Y,4397,1,3,3,녹색화살표+황색+적색,26+4+68,2,3,1,Y,00:00,05:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,북한강로1621번길,2,경기도 남양주시 화도읍 북한강로1621번길 93,경기도 남양주시 화도읍 금남리 217번지,37.65019901,127.3640351,3,1,Y,4398,1,3,3,녹색+황색+적색,76+2+27,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,북한강로1621번길,1,경기도 남양주시 화도읍 북한강로1621번길 93,경기도 남양주시 화도읍 금남리 217번지,37.65019901,127.3640351,2,1,Y,4400,2,2,2,녹색+적색,25+85,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,경복대로,2,경기도 남양주시 진접읍 경복대로 499,경기도 남양주시 진접읍 진벌리 631번지,37.73959548,127.2157438,3,2,Y,3501,1,1,1,황색,0,2,3,1,Y,00:00,23:59,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,경복대로,1,경기도 남양주시 진접읍 경복대로 499,경기도 남양주시 진접읍 진벌리 631번지,37.73959548,127.2157438,2,2,Y,3502,2,1,1,적색,0,2,3,1,Y,00:00,23:59,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,경복대로,2,경기도 남양주시 진접읍 경복대로 499,경기도 남양주시 진접읍 진벌리 631번지,37.73959548,127.2157438,2,2,Y,3504,2,1,1,적색,0,2,3,1,Y,00:00,23:59,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,경복대로,2,경기도 남양주시 진접읍 경복대로 195,경기도 남양주시 진접읍 금곡리 841-9번지,37.71592442,127.2033067,3,2,Y,2997,1,3,3,녹색+황색+적색,34+4+17,2,3,1,Y,23:00,06:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,경복대로,1,경기도 남양주시 진접읍 경복대로 195,경기도 남양주시 진접읍 금곡리 841-9번지,37.71592442,127.2033067,3,2,Y,2998,1,3,3,녹색+황색+적색,34+4+17,2,3,1,Y,23:00,06:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,경복대로,1,경기도 남양주시 진접읍 경복대로 195,경기도 남양주시 진접읍 금곡리 841-9번지,37.71592442,127.2033067,2,2,Y,3000,2,2,2,녹색+적색,22+41,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,경복대로,2,경기도 남양주시 진접읍 경복대로 195,경기도 남양주시 진접읍 금곡리 841-9번지,37.71592442,127.2033067,2,2,Y,3001,2,2,2,녹색+적색,22+41,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,내각1로,1,,경기도 남양주시 진접읍 내각리 252-24,37.70522549,127.1678152,2,2,Y,3003,1,3,3,녹색+황색+적색,30+4+54,2,3,1,Y,00:00,05:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,내각1로,1,,경기도 남양주시 진접읍 내각리 252-24,37.70522549,127.1678152,2,2,Y,3004,1,3,3,녹색+황색+적색,30+4+54,2,3,1,Y,00:00,05:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,내각1로,2,,경기도 남양주시 진접읍 내각리 252-24,37.70522549,127.1678152,2,2,Y,3005,1,3,3,녹색+황색+적색,33+4+51,2,3,1,Y,00:00,05:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,내각1로,2,,경기도 남양주시 진접읍 내각리 252-24,37.70522549,127.1678152,3,2,Y,3007,2,2,2,녹색+적색,27+62,2,3,1,Y,00:00,05:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,일반국도,47번,금강로,1,,경기도 남양주시 진접읍 내각리 257-2,37.705076,127.1682678,3,2,Y,3008,1,3,3,녹색화살표+황색+적색,53+3+999,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,일반국도,47번,금강로,1,,경기도 남양주시 진접읍 내각리 257-2,37.705076,127.1682678,3,2,Y,3009,1,3,3,녹색+황색+적색,116+3+58,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,금강로1190번길,1,경기도 남양주시 진접읍 내각1로99번길 10-19,경기도 남양주시 진접읍 내각리 251번지,37.70668961,127.1673846,3,2,Y,3011,2,2,2,적색+녹색,98+14,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,일반국도,47번,금강로,1,,경기도 남양주시 진접읍 내각리 267-2,37.70470176,127.1683189,3,2,Y,3012,1,3,3,녹색+황색+녹색화살표,87+4+999,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,일반국도,47번,금강로,2,,경기도 남양주시 진접읍 내각리 267-2,37.70470176,127.1683189,3,2,Y,3014,1,4,3,녹색/녹색화살표+황색+적색,87+4+999,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,경춘보학2길,2,경기도 남양주시 화도읍 경춘보학2길 29,경기도 남양주시 화도읍 녹촌리 565번지 남양주 라온 프라이빗 3단지,37.65080554,127.2928797,2,2,Y,4472,2,2,2,녹색+적색,31+82,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,경춘로1876길,2,,경기도 남양주시 화도읍 녹촌리 570,37.651466,127.291492,3,2,Y,4473,2,2,2,적색+녹색,98+22,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,경춘로1876길,1,,경기도 남양주시 화도읍 녹촌리 570,37.651466,127.291492,3,2,Y,4474,2,2,2,적색+녹색,98+22,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,경춘로1876길,1,,경기도 남양주시 화도읍 녹촌리 570,37.651466,127.291492,3,2,Y,4475,2,2,2,적색+녹색,98+22,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,경춘로1876번길,1,경기도 남양주시 화도읍 경춘로1876번길 52,경기도 남양주시 화도읍 녹촌리 46-4번지,37.64845095,127.2962912,3,1,Y,4477,1,3,3,녹색+황색+적색,60+3+20,2,3,1,Y,00:00,05:00,N,Y,Y,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,경춘로1876번길,2,경기도 남양주시 화도읍 경춘로1876번길 52,경기도 남양주시 화도읍 녹촌리 46-4번지,37.64845095,127.2962912,3,1,Y,4478,1,3,3,녹색+황색+적색,60+3+20,2,3,1,Y,00:00,05:00,N,Y,Y,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,경춘로1876번길,1,경기도 남양주시 화도읍 경춘로1876번길 52,경기도 남양주시 화도읍 녹촌리 46-4번지,37.64845095,127.2962912,2,1,Y,4480,2,2,2,녹색+적색,26+80,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,경춘보학1길,2,경기도 남양주시 화도읍 경춘보학1길 7,경기도 남양주시 화도읍 녹촌리 566번지 남양주라온프라이빗4단지,37.650689,127.2973286,3,1,Y,4483,1,4,3,녹색/녹색화살표+황색+적색,20+4+119,2,3,1,Y,00:00,05:00,N,Y,Y,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,경춘보학1길,2,경기도 남양주시 화도읍 경춘보학1길 7,경기도 남양주시 화도읍 녹촌리 566번지 남양주라온프라이빗4단지,37.650689,127.2973286,2,1,Y,4485,2,2,2,녹색+적색,30+123,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
